id,first_name,last_name,gender,street_address,city,states,zip_code,telephone,age,company,latitude,longitude
712,Elora,Shearman,Female,30 Esker Center,Austin,Texas,78744,512-371-8390,3/14/1965,Anika Therapeutics Inc.,30.1876,-97.7472
713,Alexis,Wishart,Male,39 Sheridan Way,Lakewood,Washington,98498,253-302-9217,11/17/1953,M III Acquisition Corp.,47.1591,-122.5485
714,Hasty,Coldman,Male,97 Columbus Lane,Melbourne,Florida,32919,321-796-9318,8/11/1962,"Catalyst Pharmaceuticals, Inc.",28.3067,-80.6862
715,Christoforo,Allpress,Male,24 Amoth Street,Atlanta,Georgia,30368,404-296-4177,3/14/1968,ENGlobal Corporation,33.8444,-84.474
716,Tildi,Siney,Female,146 Londonderry Crossing,Racine,Wisconsin,53405,262-921-7310,5/13/1948,Ashford Hospitality Trust Inc,42.7161,-87.8233
717,Valencia,MacNulty,Female,37 Esker Center,Reading,Pennsylvania,19610,484-118-1499,4/9/1950,Pacific Continental Corporation (Ore),40.338,-75.978
718,Donielle,Brunesco,Female,345 Gale Terrace,Littleton,Colorado,80161,303-977-8834,1/31/1994,Stewardship Financial Corp,39.7388,-104.4083
719,Hy,Mouse,Male,85035 Weeping Birch Junction,Santa Monica,California,90410,310-751-3920,3/1/1996,Digirad Corporation,33.7866,-118.2987
720,Agathe,Hazlewood,Female,223 Nelson Crossing,Salt Lake City,Utah,84152,801-542-6360,9/22/1932,Principal Shareholder Yield Index ETF,40.7286,-111.6627
721,Leonora,Paul,Female,4795 Monument Park,Albany,New York,12210,518-272-7721,7/27/1952,"HC2 Holdings, Inc.",42.6568,-73.7605
722,Esmaria,Hoffman,Female,8 Declaration Way,London,Kentucky,40745,606-336-0263,8/6/1989,"Fred&#39;s, Inc.",37.1376,-84.1156
723,Tamqrah,Brock,Female,788 Barby Junction,Birmingham,Alabama,35215,205-409-5870,11/4/1955,Tucows Inc.,33.6493,-86.7057
724,Alyosha,Pickersail,Male,945 Division Junction,Newark,New Jersey,07112,201-940-4083,8/28/1962,Immune Design Corp.,40.7107,-74.2131
725,Bayard,Hargreaves,Male,269 Corben Parkway,Hartford,Connecticut,06120,860-406-0873,10/14/1947,Tupperware Brands Corporation,41.786,-72.6758
726,Benedick,Dowdeswell,Male,4 Namekagon Trail,Dayton,Ohio,45414,937-375-6593,1/10/1996,CF Corporation,39.8285,-84.2024
727,Neely,Burd,Female,68 Magdeline Place,Albuquerque,New Mexico,87190,505-400-6373,8/4/1946,FutureFuel Corp.,35.0443,-106.6729
728,Krisha,Thomson,Male,3 Grayhawk Crossing,Des Moines,Iowa,50310,515-510-9574,5/5/1956,Liberty Global plc,41.6255,-93.6736
729,Dan,Paley,Male,6 Pennsylvania Terrace,Crawfordsville,Indiana,47937,765-914-2209,12/31/1959,"Beneficial Bancorp, Inc.",40.04,-86.8936
730,Elset,Farrants,Female,14 Dayton Point,Los Angeles,California,90025,310-638-4568,5/28/1940,Seacoast Banking Corporation of Florida,34.0447,-118.4487
731,Sheff,Keningham,Male,6209 Chinook Center,Boca Raton,Florida,33432,561-554-8026,5/30/1974,"Neothetics, Inc.",26.3462,-80.0844
732,Linus,Glenfield,Male,0012 Nobel Alley,Pittsburgh,Pennsylvania,15266,-374-7635,12/22/1950,Virtus Total Return Fund Inc.,40.4344,-80.0248
733,Nana,Jore,Female,36728 Summerview Crossing,Davenport,Iowa,52809,563-933-6069,7/8/1960,Vanguard International Dividend Appreciation ETF,41.613,-90.6063
734,Smith,Ackhurst,Male,61 John Wall Avenue,San Diego,California,92196,619-437-2850,3/30/1982,Rogers Corporation,33.0169,-116.846
735,Hersh,Epps,Male,9825 International Place,Biloxi,Mississippi,39534,228-675-2745,7/22/1944,"Golden Entertainment, Inc.",30.4067,-88.9211
736,Brittani,Mioni,Female,56780 4th Court,Boulder,Colorado,80328,303-119-0958,3/11/1998,X-Links Silver Shares Covered Call ETN,40.0878,-105.3735
737,Clive,Riste,Male,2 Veith Point,Augusta,Georgia,30919,706-344-0824,12/25/1965,Broadcom Limited,33.386,-82.091
738,Grissel,Schwandt,Female,4 Muir Lane,San Antonio,Texas,78225,210-924-4644,7/28/1997,"Sabra Healthcare REIT, Inc.",29.3875,-98.5245
739,Amery,Leverage,Male,21 Twin Pines Circle,Gainesville,Florida,32610,352-572-3803,10/2/1955,"The Habit Restaurants, Inc.",29.6813,-82.3539
740,Jonas,Mickan,Male,4 Donald Avenue,Fort Pierce,Florida,34949,772-448-1073,4/23/1935,Exa Corporation,27.3896,-80.2615
741,Sonnnie,Brewis,Female,055 Westridge Circle,Sacramento,California,94250,916-931-7786,8/16/1971,"Dorchester Minerals, L.P.",38.3774,-121.4444
742,Kamillah,Belfield,Female,6326 Crowley Junction,Washington,District of Columbia,20016,202-193-6024,1/13/1983,First Trust Canada AlphaDEX Fund,38.9381,-77.086
743,Claiborne,Benko,Male,243 Anderson Drive,Utica,New York,13505,315-577-1850,9/2/1932,"TerraVia Holdings, Inc.",43.0872,-75.2603
744,Hewet,Mathelin,Male,60352 Merchant Crossing,Indianapolis,Indiana,46226,317-923-8926,12/25/1983,"Cedar Realty Trust, Inc.",39.8326,-86.0836
745,Sandye,Iacomelli,Female,076 Schmedeman Crossing,Austin,Texas,78778,512-593-4826,3/8/1955,The Joint Corp.,30.3264,-97.7713
746,Karlene,Piddlehinton,Female,8 Eggendart Circle,Virginia Beach,Virginia,23459,757-798-9300,9/13/1944,First Trust Mega Cap AlphaDEX Fund,36.9216,-76.0171
747,Warden,Barszczewski,Male,7748 Londonderry Trail,Valley Forge,Pennsylvania,19495,484-605-1281,1/31/1942,State Auto Financial Corporation,39.9832,-75.7481
748,Lindsey,Priddey,Male,57 Eagan Way,North Las Vegas,Nevada,89087,702-467-1632,12/28/1974,"TeleTech Holdings, Inc.",36.2204,-115.1458
749,Clywd,Cockaday,Male,4330 Schmedeman Junction,Bronx,New York,10464,718-880-6136,5/20/1941,Nuveen S&P 500 Buy-Write Income Fund,40.8469,-73.7874
750,Cybill,Devinn,Female,7 Pierstorff Point,Saint Louis,Missouri,63110,314-326-7918,12/28/1936,Aflac Incorporated,38.6185,-90.2564
751,Jeno,Juorio,Male,0 Vermont Point,Tyler,Texas,75799,903-456-3868,5/20/1951,"Ocean Power Technologies, Inc.",32.4112,-95.2899
752,Augustine,Crohan,Female,0 Kings Hill,New Brunswick,New Jersey,08922,732-540-0037,3/20/1979,Robert Half International Inc.,40.43,-74.4173
753,Montgomery,Weathers,Male,792 Dixon Avenue,New Haven,Connecticut,06510,203-937-6865,5/13/1984,Calamos Dynamic Convertible & Income Fund,41.3087,-72.9271
754,Jandy,Folland,Female,6970 Delladonna Crossing,San Francisco,California,94142,415-237-0749,5/22/1938,Chemical Financial Corporation,37.7848,-122.7278
755,Susannah,Hanburry,Female,60266 Roxbury Court,Albany,Georgia,31704,229-946-0245,3/15/1974,Patriot National Bancorp Inc.,31.55,-84.0612
756,Hirsch,Thumim,Male,696 Buena Vista Place,El Paso,Texas,88535,915-285-8821,3/29/1982,First Trust Low Beta Income ETF,31.6948,-106.3
757,Silvano,Oxborough,Male,0334 Continental Trail,Chicago,Illinois,60652,312-425-3163,8/13/1963,"Commerce Union Bancshares, Inc.",41.7454,-87.7135
758,Hodge,Girardy,Male,862 Arrowood Drive,Laurel,Maryland,20709,301-219-4903,5/16/1944,Travelzoo,38.8336,-76.8777
759,Tarah,Brunger,Female,36725 Grayhawk Street,Odessa,Texas,79769,432-853-2955,10/25/1940,MainStay DefinedTerm Municipal Opportunities Fund,31.7466,-102.567
760,Anthony,Oki,Male,489 Hintze Crossing,Austin,Texas,78737,512-135-3882,7/16/1984,Rocket Fuel Inc.,30.2107,-97.9427
761,Walsh,Farnham,Male,36795 Dexter Avenue,Shreveport,Louisiana,71166,318-597-8938,9/15/1933,Addus HomeCare Corporation,32.6076,-93.7526
762,Tybie,Thynne,Female,898 Stoughton Junction,Danbury,Connecticut,06816,203-366-1613,2/2/1947,ArcelorMittal,41.3089,-73.3637
763,Wilek,Corney,Male,54328 Coolidge Lane,Houston,Texas,77245,713-116-4673,7/25/1947,Lumos Networks Corp.,29.834,-95.4342
764,Rosemarie,O'Flaherty,Female,9695 Graceland Court,Houston,Texas,77065,713-621-8698,12/14/1930,"Blackrock MuniHoldings New York Quality Fund, Inc.",29.9319,-95.6106
765,Klarika,Lotherington,Female,80348 Bunting Court,Philadelphia,Pennsylvania,19125,215-922-8044,12/19/1945,Wells Fargo & Company,39.9788,-75.1262
766,Bennie,Antonovic,Male,3926 Lunder Court,Alhambra,California,91841,626-840-3096,6/8/1987,"Carver Bancorp, Inc.",33.7866,-118.2987
767,Alexine,Carriage,Female,962 Little Fleur Junction,Fort Lauderdale,Florida,33345,754-411-4260,11/23/1937,"Franklin Resources, Inc.",26.1654,-80.2959
768,Florence,Hue,Female,585 Utah Parkway,Peoria,Illinois,61651,309-100-3520,11/2/1976,Geo Group Inc (The),40.7442,-89.7184
769,Colin,Craigheid,Male,36781 Scoville Parkway,New Haven,Connecticut,06520,203-192-5515,3/25/1946,FlexShares STOXX Global ESG Impact Index Fund,41.3657,-72.9275
770,Amery,Schuricke,Male,473 Sutherland Crossing,Washington,District of Columbia,20099,202-996-0624,7/26/1974,First Trust China AlphaDEX Fund,38.8933,-77.0146
771,Myrwyn,Lambswood,Male,2885 Crest Line Court,Washington,District of Columbia,20337,202-612-3580,9/15/1948,Kayne Anderson Acquisition Corp.,38.8933,-77.0146
772,Marty,Watsham,Female,0172 Loftsgordon Junction,Gainesville,Florida,32610,352-328-3593,10/26/1972,"Corvus Pharmaceuticals, Inc.",29.6813,-82.3539
773,Lynsey,Domone,Female,22 Twin Pines Hill,Salt Lake City,Utah,84170,801-311-6488,1/5/1942,MediWound Ltd.,40.6681,-111.9083
774,Lorrie,Slatcher,Male,07 Monterey Hill,Houston,Texas,77055,281-284-7745,4/25/1939,Rayonier Advanced Materials Inc.,29.7971,-95.4958
775,Kellsie,Cholwell,Female,65 Northland Avenue,Akron,Ohio,44315,330-638-0330,4/30/1982,"bebe stores, inc.",41.028,-81.4632
776,Wiatt,Garnsworth,Male,6 Cordelia Circle,Jamaica,New York,11431,212-340-0877,6/21/1987,J P Morgan Chase & Co,40.6869,-73.8501
777,Vivyan,Castagnier,Female,8 Ronald Regan Alley,Fort Worth,Texas,76178,682-701-5775,4/16/1981,iShares MSCI Emerging Markets Asia Index Fund,32.7714,-97.2915
778,Annamarie,Chidwick,Female,8547 Mayer Terrace,New Orleans,Louisiana,70187,504-638-8054,1/11/1966,PLx Pharma Inc.,30.033,-89.8826
779,Juditha,Trase,Female,7 Meadow Vale Pass,Los Angeles,California,90081,213-886-9910,11/21/1985,Clorox Company (The),33.7866,-118.2987
780,Clem,Philipsson,Male,65 Nobel Plaza,Las Vegas,Nevada,89105,702-353-3854,1/14/1997,Cars.com Inc.,36.086,-115.1471
781,Helaina,Tindley,Female,62 Warbler Court,Lehigh Acres,Florida,33972,863-516-0130,4/11/1974,"Manning & Napier, Inc.",26.6492,-81.6167
782,Estevan,Sawley,Male,677 Swallow Plaza,New York City,New York,10079,212-416-3273,11/27/1969,"BlackLine, Inc.",40.7808,-73.9772
783,Scotti,Kruger,Male,5807 Blaine Terrace,Birmingham,Alabama,35215,205-989-7567,8/9/1957,Mitel Networks Corporation,33.6493,-86.7057
784,Sibeal,Klainman,Female,13 Heffernan Court,Aurora,Colorado,80045,303-368-9857,4/13/1954,Blackrock New York Municipal 2018 Term Trust,39.7467,-104.8384
785,Beth,Alessandrelli,Female,569 Fremont Place,Springfield,Missouri,65810,417-170-3442,9/29/1943,Benitec Biopharma Limited,37.1136,-93.2896
786,Boyd,Ruf,Male,033 Lakewood Gardens Pass,Madison,Wisconsin,53726,608-416-2590,1/12/1969,"Revlon, Inc.",43.0696,-89.4239
787,Armin,Bukac,Male,7 Claremont Lane,West Palm Beach,Florida,33411,954-379-5147,5/19/1957,"ADTRAN, Inc.",26.6644,-80.1741
788,Daria,Sheehan,Female,9447 Twin Pines Avenue,San Diego,California,92127,619-328-0343,10/26/1952,"MKS Instruments, Inc.",33.0279,-117.0856
789,Anson,Sinisbury,Male,7283 Tony Point,Baltimore,Maryland,21239,410-441-4595,9/12/1974,"Ringcentral, Inc.",39.361,-76.5891
790,Cybil,Richardes,Female,021 Thompson Trail,Cumming,Georgia,30130,706-754-5756,6/23/1935,Pioneer Municipal High Income Advantage Trust,34.2216,-84.1537
791,Emmerich,Balthasar,Male,79888 Morning Way,Hartford,Connecticut,06183,860-313-0532,10/15/1976,United States Cellular Corporation,41.7638,-72.673
792,Howey,Job,Male,092 Myrtle Center,Chattanooga,Tennessee,37405,423-872-1066,9/7/1978,Gladstone Investment Corporation,35.0768,-85.3082
793,Sloane,Meadmore,Male,87 Prairie Rose Way,Washington,District of Columbia,20016,202-227-5541,7/20/1990,Tesoro Logistics LP,38.9381,-77.086
794,Lind,Hradsky,Male,39 Ludington Avenue,Fort Worth,Texas,76105,817-996-4346,1/25/1986,AGNC Investment Corp.,32.7233,-97.269
795,Alan,Bromige,Male,7 Harbort Hill,San Antonio,Texas,78255,210-629-5661,4/5/1950,Pegasystems Inc.,29.6701,-98.6873
796,Jereme,Kellart,Male,64288 Lakewood Gardens Court,Akron,Ohio,44310,330-701-5451,7/13/1946,Transportadora De Gas Sa Ord B,41.1075,-81.5006
797,Dav,Crofts,Male,8 Chive Terrace,Lakeland,Florida,33805,863-439-4888,4/7/1943,"Kimball International, Inc.",28.072,-81.9609
798,Lloyd,Hounihan,Male,928 Independence Point,Burbank,California,91520,626-301-3246,6/10/1946,BioLineRx Ltd.,34.1869,-118.348
799,Gigi,Jauncey,Female,6488 Northfield Point,Atlanta,Georgia,30351,404-807-3671,11/3/1973,Arbor Realty Trust,33.8444,-84.474
800,Kylynn,Ruperto,Female,1613 Logan Drive,Chicago,Illinois,60652,312-520-9579,2/16/1978,Akari Therapeutics Plc,41.7454,-87.7135
801,Meara,Pashley,Female,5639 Lindbergh Point,Huntington Beach,California,92648,714-780-9909,8/26/1956,"ViaSat, Inc.",33.6773,-118.0051
802,Katya,Woodfield,Female,978 Eliot Point,Chicago,Illinois,60619,773-886-3778,6/11/1940,Koppers Holdings Inc.,41.7458,-87.6054
803,Christy,Ravenhill,Male,75058 Esker Alley,San Antonio,Texas,78205,210-281-6252,5/5/1992,Trillium Therapeutics Inc.,29.4237,-98.4925
804,Vitia,Hatry,Female,29 Dixon Terrace,Phoenix,Arizona,85040,602-456-2752,2/2/1956,Quantum Corporation,33.4061,-112.0265
805,Cele,Pembery,Female,007 Lerdahl Point,Inglewood,California,90305,310-634-7058,7/19/1980,PowerShares LadderRite 0-5 Year Corporate Bond Portfolio,33.9583,-118.3258
806,Gaston,Charman,Male,23 Mockingbird Center,Saint Paul,Minnesota,55172,651-894-6833,5/15/1957,"Avon Products, Inc.",45.0059,-93.1059
807,Matteo,Crystal,Male,6 Westridge Road,Evansville,Indiana,47725,812-563-1859,11/1/1954,"Civista Bancshares, Inc. ",38.1071,-87.5256
808,Davon,Crush,Male,13 Oriole Terrace,New York City,New York,10184,212-364-4980,3/13/1944,Cherokee Inc.,40.7808,-73.9772
809,Gabi,Worboy,Female,3676 Tomscot Trail,San Jose,California,95123,408-288-4046,8/29/1984,Technical Communications Corporation,37.2458,-121.8306
810,Murvyn,Powlett,Male,8 Pearson Trail,Albany,New York,12210,518-153-0526,6/26/1967,KBL Merger Corp. IV,42.6568,-73.7605
811,Jaquenette,Costain,Female,38 Hazelcrest Junction,El Paso,Texas,88558,915-489-8649,1/28/1944,Brookfield Renewable Partners L.P.,31.6948,-106.3
812,Gracie,Iggulden,Female,5 Schmedeman Circle,Chicago,Illinois,60614,312-192-2524,4/16/1987,Fortress Investment Group LLC,41.9229,-87.6483
813,Rachele,Matessian,Female,921 Fieldstone Drive,Akron,Ohio,44310,330-811-8954,6/7/1967,WPCS International Incorporated,41.1075,-81.5006
814,Aaren,McNiff,Female,8 Park Meadow Place,New Bedford,Massachusetts,02745,508-677-1197,4/1/1994,Marriot Vacations Worldwide Corporation,41.6913,-70.9355
815,Fredric,Byass,Male,4923 Kipling Plaza,Odessa,Texas,79769,432-107-8680,11/9/1953,"Alon USA Partners, LP",31.7466,-102.567
816,Clerkclaude,Ferriby,Male,1084 Fremont Pass,Chesapeake,Virginia,23324,757-454-9312,8/15/1942,Harris Corporation,36.8056,-76.2666
817,Floyd,Wisby,Male,10 Schurz Pass,Canton,Ohio,44720,330-643-3939,10/14/1975,"Essex Property Trust, Inc.",40.8956,-81.433
818,Danni,Clay,Female,065 Carberry Terrace,Phoenix,Arizona,85035,602-686-5673,12/7/1996,China Southern Airlines Company Limited,33.4724,-112.1832
819,Chaddy,Edmott,Male,8529 Washington Plaza,Houston,Texas,77293,281-654-9458,4/1/1987,NF Energy Saving Corporation,29.834,-95.4342
820,Mendie,Hannent,Male,660 Village Green Drive,Saint Louis,Missouri,63143,314-841-1395,12/31/1966,"County Bancorp, Inc.",38.6111,-90.3225
821,Taite,Kobpal,Male,7945 Dexter Trail,Colorado Springs,Colorado,80930,719-872-1885,7/6/1954,SodaStream International Ltd.,38.8289,-104.5269
822,Burch,Mazin,Male,4 Becker Junction,Buffalo,New York,14269,716-848-3231,11/17/1958,Delphi Automotive plc,42.7684,-78.8871
823,Elisha,Cardinale,Female,8607 Heath Street,Huntington,West Virginia,25705,304-246-5531,6/11/1999,"HD Supply Holdings, Inc.",38.4096,-82.369
824,Levey,Gretton,Male,42 Forest Run Crossing,Long Beach,California,90847,562-567-5547,6/5/1977,Tesoro Corporation,33.7866,-118.2987
825,Erhard,Ovise,Male,3 Columbus Circle,San Francisco,California,94137,415-988-5889,6/3/1988,"Digital Turbine, Inc.",37.7848,-122.7278
826,Margaux,McPike,Female,23556 Toban Avenue,Brooklyn,New York,11210,718-650-5317,6/14/1950,Unilever NV,40.6281,-73.9467
827,Robinet,Lamers,Male,54894 Acker Pass,Oklahoma City,Oklahoma,73152,405-236-2396,10/12/1989,PBF Energy Inc.,35.5514,-97.4075
828,Sammy,Cappell,Female,82 Anthes Plaza,Seattle,Washington,98185,206-455-3282,5/15/1997,"Cutera, Inc.",47.4323,-121.8034
829,Buddy,Awcoate,Male,1865 Sachtjen Road,Dallas,Texas,75287,469-956-0751,6/30/1981,"SunTrust Banks, Inc.",33.0005,-96.8314
830,Rozamond,Atwill,Female,41863 Cordelia Terrace,Sacramento,California,94291,916-893-8872,8/2/1972,iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun,38.3774,-121.4444
831,Meir,Enriquez,Male,541 Muir Lane,Portland,Oregon,97211,208-367-8188,3/16/1962,BLDRS Asia 50 ADR Index Fund,45.5653,-122.6448
832,Cazzie,Vasyuchov,Male,635 Del Mar Circle,Manchester,New Hampshire,03105,603-895-1115,10/16/1998,Avery Dennison Corporation,42.9521,-71.6539
833,Holly-anne,Rivard,Female,4788 6th Road,Gaithersburg,Maryland,20883,240-713-3720,5/12/1989,"Santander Holdings USA, Inc.",39.0883,-77.1568
834,Morena,Jeays,Female,119 Dayton Alley,Buffalo,New York,14263,716-623-9894,1/15/1945,At Home Group Inc.,42.7684,-78.8871
835,Hendrick,Canceller,Male,64668 Stone Corner Circle,Evansville,Indiana,47705,812-821-8431,12/8/1982,"Aemetis, Inc",37.9971,-87.575
836,Pyotr,Dome,Male,7 Coleman Alley,Huntsville,Texas,77343,936-965-1993,4/22/1931,Alliance National Municipal Income Fund Inc,30.7813,-95.5953
837,Erika,Lawee,Female,0720 Boyd Terrace,Saint Louis,Missouri,63110,314-744-3167,7/21/1996,Belmond Ltd.,38.6185,-90.2564
838,Muffin,Merrifield,Male,7490 La Follette Junction,Houston,Texas,77276,713-842-1589,7/4/1950,Regulus Therapeutics Inc.,29.7575,-95.3668
839,Kevin,Greenrod,Male,7168 Utah Point,Raleigh,North Carolina,27615,919-678-4071,8/21/1944,"Eagle Bancorp Montana, Inc.",35.8887,-78.6393
840,Bambie,Liptrod,Female,0 Artisan Hill,Jamaica,New York,11499,212-795-3190,4/24/1962,"Conifer Holdings, Inc.",40.6514,-73.8708
841,Cecilia,Manicom,Female,775 Donald Crossing,Little Rock,Arkansas,72231,501-495-5217,10/31/1982,Calgon Carbon Corporation,34.8019,-92.1894
842,Muffin,Goard,Male,07171 Roth Avenue,Mansfield,Ohio,44905,419-901-4334,5/23/1986,"Shiloh Industries, Inc.",40.7779,-82.4613
843,Liesa,Carcas,Female,63818 Donald Terrace,Lafayette,Louisiana,70593,337-665-5824,12/2/1948,"Aberdeen Singapore Fund, Inc.",30.2081,-92.0951
844,Brunhilda,Trace,Female,7 Meadow Valley Lane,Muskegon,Michigan,49444,231-546-1622,8/14/1942,Pampa Energia S.A.,43.1791,-86.1989
845,Nil,Skelcher,Male,1236 Schiller Street,Laredo,Texas,78044,956-468-6899,8/8/1934,"Presidio, Inc.",27.3637,-99.4819
846,Melany,Truesdale,Female,94 Straubel Junction,New York City,New York,10019,212-448-9937,9/4/1971,Aercap Holdings N.V.,40.7651,-73.9858
847,Ailina,Studdeard,Female,3080 Gateway Crossing,Longview,Texas,75605,903-716-9050,4/30/1996,"Randolph Bancorp, Inc.",32.5547,-94.7767
848,Florry,MacGille,Female,32755 Ludington Alley,Brooklyn,New York,11205,718-590-0653,5/15/1960,Wells Fargo & Company,40.6924,-73.9666
849,Lars,Magee,Male,7016 High Crossing Road,San Francisco,California,94177,415-481-3640,1/28/1931,"Blackrock Debt Strategies Fund, Inc.",37.7848,-122.7278
850,Eveline,Brimicombe,Female,1 Judy Circle,Tulsa,Oklahoma,74156,918-658-8808,11/1/1991,DSW Inc.,36.3024,-95.9605
851,Arabela,Burgis,Female,966 Gateway Plaza,Fort Wayne,Indiana,46867,260-206-0972,1/3/1955,"Overstock.com, Inc.",41.0938,-85.0707
852,Reinaldo,Meuse,Male,4365 Armistice Park,Vienna,Virginia,22184,571-365-8132,7/13/1952,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,38.8318,-77.2888
853,Ermengarde,Pendry,Female,2625 Thierer Circle,Saint Louis,Missouri,63126,314-181-8875,7/14/1955,"J.B. Hunt Transport Services, Inc.",38.5495,-90.3811
854,Addy,Gobell,Male,55920 Briar Crest Terrace,Salt Lake City,Utah,84130,801-487-0079,9/19/1941,"Penn National Gaming, Inc.",40.6681,-111.9083
855,Nollie,Clerk,Male,2 Reinke Junction,Saint Cloud,Minnesota,56372,320-280-3932,3/20/1955,"Zillow Group, Inc.",45.5289,-94.5933
856,Mirelle,Cuttell,Female,44835 Pennsylvania Junction,Jackson,Mississippi,39216,601-314-2316,10/5/1945,Darling Ingredients Inc.,32.3386,-90.1708
857,Alf,Croney,Male,487 Ridgeway Parkway,Detroit,Michigan,48295,313-201-8073,12/29/1947,CABCO Series 2004-101 Trust,42.2399,-83.1508
858,Esmeralda,Routledge,Female,62 Grim Trail,Houston,Texas,77030,832-548-1496,1/20/1967,iShares Fallen Angels USD Bond ETF,29.7041,-95.401
859,Melosa,Tambling,Female,49 Karstens Junction,Jackson,Mississippi,39236,601-618-8185,6/20/1973,"Tarena International, Inc.",32.3113,-90.3972
860,Elwin,Wellbank,Male,02445 Village Green Junction,Grand Forks,North Dakota,58207,701-340-1752,3/2/1984,Voya Emerging Markets High Income Dividend Equity Fund,47.9335,-97.3944
861,Hugues,Soonhouse,Male,8 Larry Center,Decatur,Georgia,30089,678-812-3856,1/25/1942,MainStay DefinedTerm Municipal Opportunities Fund,33.7749,-84.3046
862,Wade,Figge,Male,070 Surrey Place,Washington,District of Columbia,20591,202-385-2880,12/25/1948,"Matson, Inc.",38.8933,-77.0146
863,Suzann,Keaves,Female,12 Mayer Alley,Lexington,Kentucky,40576,859-632-9194,8/14/1952,ImmuCell Corporation,38.0283,-84.4715
864,Catharine,O'Hartnedy,Female,56 Columbus Terrace,Waco,Texas,76705,254-457-7343,10/15/1962,"Kirkland&#39;s, Inc.",31.6403,-97.0963
865,Nikki,Grellier,Female,650 Oak Valley Way,San Diego,California,92137,619-152-1905,7/15/1979,"Achillion Pharmaceuticals, Inc.",32.8538,-117.1197
866,Elly,Theuss,Female,4 Sunfield Trail,Saint Louis,Missouri,63196,314-570-0339,11/14/1964,Petrobras Argentina S.A.,38.6531,-90.2435
867,Paule,Khan,Female,2391 Granby Alley,Houston,Texas,77090,281-788-0149,8/12/1985,U.S. Bancorp,30.0167,-95.447
868,Anestassia,Dangl,Female,49 Porter Street,Albany,New York,12247,518-952-8030,2/7/1953,DENTSPLY SIRONA Inc.,42.6149,-73.9708
869,Niall,Archley,Male,41842 Dottie Avenue,Jefferson City,Missouri,65105,573-520-1858,3/13/1947,"MGP Ingredients, Inc.",38.5309,-92.2493
870,Art,Patesel,Male,3789 Homewood Pass,Greensboro,North Carolina,27455,336-595-8973,4/23/1975,Barings Participation Investors,36.1824,-79.806
871,Vidovik,Breheny,Male,40 Merrick Hill,Port Washington,New York,11054,516-581-0042,11/25/1945,"DHI Group, Inc.",40.7548,-73.6018
872,Penny,Leggis,Male,90 Hagan Court,Pittsburgh,Pennsylvania,15225,412-227-5863,2/21/1981,"Micronet Enertec Technologies, Inc.",40.5051,-80.1155
873,Linzy,Leeman,Female,469 Garrison Crossing,Dayton,Ohio,45426,937-532-7384,11/2/1945,AXT Inc,39.7982,-84.3211
874,Audra,Gaylor,Female,54932 Sauthoff Park,Richmond,Virginia,23225,540-437-9788,5/28/1964,"Buckle, Inc. (The)",37.5158,-77.5047
875,Bernhard,Andress,Male,4 High Crossing Center,Boca Raton,Florida,33499,561-650-3919,3/23/1933,"Popular, Inc.",26.6459,-80.4303
876,Lin,Choupin,Male,20 Sherman Avenue,Lynn,Massachusetts,01905,339-642-1847,4/4/1992,"ViaSat, Inc.",42.4694,-70.9728
877,Jessalyn,Currin,Female,35947 Division Drive,Houston,Texas,77005,713-625-3479,10/14/1940,Quantum Corporation,29.7179,-95.4263
878,Marigold,Scarborough,Female,97 Harbort Road,Port Saint Lucie,Florida,34985,772-616-3998,7/22/1982,iShares Commodities Select Strategy ETF,27.3822,-80.409
879,Silvio,Stutte,Male,283 Ludington Trail,Oakland,California,94611,415-157-2525,5/2/1960,Anworth Mortgage Asset  Corporation,37.8471,-122.2223
880,Demetris,Hatwells,Female,3 7th Alley,Pompano Beach,Florida,33069,954-857-2677,2/1/1936,"Royal Gold, Inc.",26.2288,-80.1635
881,Almeta,Hawkridge,Female,4095 Elmside Circle,Los Angeles,California,90025,213-299-6064,2/22/1984,CECO Environmental Corp.,34.0447,-118.4487
882,Cristabel,Ettridge,Female,9 Harbort Alley,Anniston,Alabama,36205,256-942-7565,8/12/1962,Wyndham Worldwide Corp,33.7358,-85.7933
883,Alisun,Workes,Female,175 Nova Crossing,Brea,California,92822,818-683-5496,8/1/1993,Amplify Online Retail ETF,33.9187,-117.8892
884,Eulalie,Limer,Female,11263 Quincy Avenue,Rochester,New York,14652,585-882-0534,4/26/1943,Scudder Strategic Income Trust,43.286,-77.6843
885,Carlin,Silly,Male,023 Heffernan Point,Fayetteville,North Carolina,28305,910-228-5442,3/24/1954,Concordia International Corp.,35.056,-78.9047
886,Morris,Opfer,Male,6 Continental Parkway,Albany,New York,12227,518-384-5315,3/1/1990,"Ameresco, Inc.",42.6149,-73.9708
887,Melly,Reinmar,Female,036 John Wall Junction,Prescott,Arizona,86305,928-666-1733,9/21/1999,Monotype Imaging Holdings Inc.,34.8185,-112.9584
888,Brannon,Rimmer,Male,218 Hanover Circle,Glendale,Arizona,85311,602-324-6102,12/8/1964,Radian Group Inc.,33.2765,-112.1872
889,Pippy,Ahlf,Female,527 Harbort Lane,Oklahoma City,Oklahoma,73190,405-673-0806,10/10/1969,M III Acquisition Corp.,35.5514,-97.4075
